ides,idmun,time,tmax,tmin
14,45,2023-04-14 12:00:00,30.65,10.93
14,45,2023-04-15 12:00:00,30.604999999999997,12.04
14,46,2023-04-12 12:00:00,30.69,12.99
14,46,2023-04-13 12:00:00,30.425,12.48
14,46,2023-04-14 12:00:00,30.15,12.83
14,46,2023-04-15 12:00:00,30.255000000000003,13.665
14,47,2023-04-12 12:00:00,27.9,15.74
14,47,2023-04-13 12:00:00,29.13,15.280000000000001
14,47,2023-04-14 12:00:00,29.314999999999998,15.3
14,47,2023-04-15 12:00:00,28.825,15.785
14,48,2023-04-12 12:00:00,28.67,12.88
14,48,2023-04-13 12:00:00,28.86,12.785
14,48,2023-04-14 12:00:00,29.035,13.469999999999999
14,48,2023-04-15 12:00:00,28.990000000000002,14.485
14,49,2023-04-12 12:00:00,35.66,18.7
14,49,2023-04-13 12:00:00,35.575,18.15
14,49,2023-04-14 12:00:00,36.05,18.145000000000003
14,49,2023-04-15 12:00:00,36.89,19.675
14,50,2023-04-12 12:00:00,28.59,13.51
14,50,2023-04-13 12:00:00,29.189999999999998,13.18
14,50,2023-04-14 12:00:00,29.73,13.475
14,50,2023-04-15 12:00:00,30.0,14.315
14,51,2023-04-12 12:00:00,30.83,13.5
14,51,2023-04-13 12:00:00,30.865,12.9
14,51,2023-04-14 12:00:00,30.78,12.895
14,51,2023-04-15 12:00:00,30.705,13.665
14,52,2023-04-12 12:00:00,26.2,10.4
14,52,2023-04-13 12:00:00,25.805,10.350000000000001
14,52,2023-04-14 12:00:00,25.785,11.14
14,52,2023-04-15 12:00:00,26.689999999999998,12.085
14,53,2023-04-12 12:00:00,27.69,13.05
14,53,2023-04-13 12:00:00,28.095,12.605
14,53,2023-04-14 12:00:00,28.535,13.57
14,53,2023-04-15 12:00:00,28.555,14.51
14,54,2023-04-12 12:00:00,25.28,10.39
14,54,2023-04-13 12:00:00,24.97,9.879999999999999
14,54,2023-04-14 12:00:00,25.145,10.03
14,54,2023-04-15 12:00:00,26.125,10.8
14,55,2023-04-12 12:00:00,34.25,11.12
14,55,2023-04-13 12:00:00,33.025,10.995
14,55,2023-04-14 12:00:00,31.700000000000003,11.405
14,55,2023-04-15 12:00:00,31.875,11.71
14,56,2023-04-12 12:00:00,33.74,17.03
14,56,2023-04-13 12:00:00,33.835,16.69
14,56,2023-04-14 12:00:00,34.435,16.935000000000002
14,56,2023-04-15 12:00:00,35.209999999999994,18.48
14,57,2023-04-12 12:00:00,29.37,12.96
14,57,2023-04-13 12:00:00,29.315,12.79
14,57,2023-04-14 12:00:00,29.505000000000003,13.35
14,57,2023-04-15 12:00:00,30.05,14.385
14,58,2023-04-12 12:00:00,29.09,13.6
14,58,2023-04-13 12:00:00,28.42,13.85
14,58,2023-04-14 12:00:00,27.79,14.309999999999999
14,58,2023-04-15 12:00:00,28.415,14.76
14,59,2023-04-12 12:00:00,30.04,12.95
14,59,2023-04-13 12:00:00,29.855,12.825
14,59,2023-04-14 12:00:00,30.060000000000002,13.445
14,59,2023-04-15 12:00:00,30.75,14.705
14,60,2023-04-12 12:00:00,30.63,11.52
14,60,2023-04-13 12:00:00,30.22,11.19
14,60,2023-04-14 12:00:00,29.84,11.555
14,60,2023-04-15 12:00:00,30.07,12.344999999999999
14,61,2023-04-12 12:00:00,30.52,7.26
14,61,2023-04-13 12:00:00,29.545,7.0
14,61,2023-04-14 12:00:00,28.55,7.505
14,61,2023-04-15 12:00:00,29.200000000000003,8.725
14,62,2023-04-12 12:00:00,30.4,11.09
14,62,2023-04-13 12:00:00,29.2,11.129999999999999
14,62,2023-04-14 12:00:00,28.115000000000002,11.615
14,62,2023-04-15 12:00:00,28.634999999999998,11.975000000000001
14,63,2023-04-12 12:00:00,29.1,14.92
14,63,2023-04-13 12:00:00,29.735,14.370000000000001
14,63,2023-04-14 12:00:00,29.740000000000002,14.379999999999999
14,63,2023-04-15 12:00:00,29.47,15.024999999999999
14,64,2023-04-12 12:00:00,25.66,12.1
14,64,2023-04-13 12:00:00,26.46,11.695
14,64,2023-04-14 12:00:00,27.08,12.879999999999999
14,64,2023-04-15 12:00:00,26.72,13.42
14,65,2023-04-12 12:00:00,33.06,16.85
14,65,2023-04-13 12:00:00,32.735,16.545
14,65,2023-04-14 12:00:00,33.05,17.0
14,65,2023-04-15 12:00:00,33.959999999999994,18.55
14,66,2023-04-12 12:00:00,27.11,16.51
14,66,2023-04-13 12:00:00,28.36,16.09
14,66,2023-04-14 12:00:00,28.799999999999997,16.225
14,66,2023-04-15 12:00:00,28.405,16.83
14,67,2023-04-12 12:00:00,29.6,17.25
14,67,2023-04-13 12:00:00,29.47,17.515
14,67,2023-04-14 12:00:00,29.505000000000003,17.9
14,67,2023-04-15 12:00:00,30.085,18.43
14,68,2023-04-12 12:00:00,30.88,16.63
14,68,2023-04-13 12:00:00,30.515,16.595
14,68,2023-04-14 12:00:00,30.715,17.205
14,68,2023-04-15 12:00:00,31.650000000000002,18.19
14,69,2023-04-12 12:00:00,29.36,13.87
14,69,2023-04-13 12:00:00,29.715,13.87
14,69,2023-04-14 12:00:00,30.515,14.605
14,69,2023-04-15 12:00:00,31.255000000000003,15.995000000000001
14,70,2023-04-12 12:00:00,31.81,12.6
14,70,2023-04-13 12:00:00,31.38,12.11
14,70,2023-04-14 12:00:00,30.88,12.165
14,70,2023-04-15 12:00:00,30.955,12.91
14,71,2023-04-12 12:00:00,31.63,11.82
14,71,2023-04-13 12:00:00,31.545,11.455
14,71,2023-04-14 12:00:00,31.165,11.84
14,71,2023-04-15 12:00:00,30.97,12.715
14,72,2023-04-12 12:00:00,29.02,13.38
14,72,2023-04-13 12:00:00,29.259999999999998,13.195
14,72,2023-04-14 12:00:00,29.505000000000003,13.76
14,72,2023-04-15 12:00:00,29.585,14.73
14,73,2023-04-12 12:00:00,30.37,13.46
14,73,2023-04-13 12:00:00,30.270000000000003,12.99
14,73,2023-04-14 12:00:00,30.21,13.545
14,73,2023-04-15 12:00:00,30.32,14.445
14,74,2023-04-12 12:00:00,28.87,13.27
14,74,2023-04-13 12:00:00,28.985,12.96
14,74,2023-04-14 12:00:00,29.085,13.57
14,74,2023-04-15 12:00:00,29.15,14.55
14,75,2023-04-12 12:00:00,33.77,11.15
14,75,2023-04-13 12:00:00,32.295,11.14
14,75,2023-04-14 12:00:00,30.73,11.495000000000001
14,75,2023-04-15 12:00:00,30.955,11.774999999999999
14,76,2023-04-12 12:00:00,31.38,8.29
14,76,2023-04-13 12:00:00,30.795,8.425
14,76,2023-04-14 12:00:00,30.085,9.010000000000002
14,76,2023-04-15 12:00:00,30.41,9.715
14,77,2023-04-12 12:00:00,30.32,10.83
14,77,2023-04-13 12:00:00,30.015,10.39
14,77,2023-04-14 12:00:00,29.97,10.535
14,77,2023-04-15 12:00:00,30.525,10.79
14,78,2023-04-12 12:00:00,28.92,12.94
14,78,2023-04-13 12:00:00,28.880000000000003,12.495000000000001
14,78,2023-04-14 12:00:00,28.795,12.93
14,78,2023-04-15 12:00:00,28.825,13.875
14,79,2023-04-12 12:00:00,29.8,11.67
14,79,2023-04-13 12:00:00,29.355,11.344999999999999
14,79,2023-04-14 12:00:00,29.16,11.59
14,79,2023-04-15 12:00:00,29.615000000000002,12.54
14,80,2023-04-12 12:00:00,30.79,14.66
14,80,2023-04-13 12:00:00,30.21,14.855
14,80,2023-04-14 12:00:00,29.869999999999997,15.275
14,80,2023-04-15 12:00:00,30.78,15.825
14,81,2023-04-12 12:00:00,29.14,7.04
14,81,2023-04-13 12:00:00,29.03,7.0600000000000005
14,81,2023-04-14 12:00:00,28.72,8.185
14,81,2023-04-15 12:00:00,28.810000000000002,9.405000000000001
14,82,2023-04-12 12:00:00,25.69,9.97
14,82,2023-04-13 12:00:00,25.22,9.715
14,82,2023-04-14 12:00:00,24.96,9.95
14,82,2023-04-15 12:00:00,25.560000000000002,10.83
14,83,2023-04-12 12:00:00,32.0,11.49
14,83,2023-04-13 12:00:00,31.73,11.035
14,83,2023-04-14 12:00:00,31.535,11.17
14,83,2023-04-15 12:00:00,31.94,11.445
14,84,2023-04-12 12:00:00,29.67,16.16
14,84,2023-04-13 12:00:00,29.265,16.335
14,84,2023-04-14 12:00:00,29.095,16.865000000000002
14,84,2023-04-15 12:00:00,30.025,17.689999999999998
14,85,2023-04-12 12:00:00,30.74,12.55
14,85,2023-04-13 12:00:00,30.275,12.24
14,85,2023-04-14 12:00:00,30.384999999999998,12.575
14,85,2023-04-15 12:00:00,31.235,13.905000000000001
14,86,2023-04-12 12:00:00,23.55,9.33
14,86,2023-04-13 12:00:00,23.03,9.254999999999999
14,86,2023-04-14 12:00:00,22.78,9.695
14,86,2023-04-15 12:00:00,23.455,10.57
14,87,2023-04-12 12:00:00,31.29,15.63
14,87,2023-04-13 12:00:00,30.935,15.295000000000002
14,87,2023-04-14 12:00:00,31.255,15.675
14,87,2023-04-15 12:00:00,32.230000000000004,17.255000000000003
14,88,2023-04-12 12:00:00,27.47,10.5
14,88,2023-04-13 12:00:00,27.035,10.32
14,88,2023-04-14 12:00:00,26.775,10.79
14,88,2023-04-15 12:00:00,27.48,11.36
14,89,2023-04-12 12:00:00,27.86,11.17
14,89,2023-04-13 12:00:00,27.325,10.719999999999999
14,89,2023-04-14 12:00:00,27.055,10.774999999999999
14,89,2023-04-15 12:00:00,27.61,11.66
14,90,2023-04-12 12:00:00,26.32,10.15
14,90,2023-04-13 12:00:00,26.0,10.055
14,90,2023-04-14 12:00:00,25.965,10.785
14,90,2023-04-15 12:00:00,26.740000000000002,11.565
14,91,2023-04-12 12:00:00,30.38,11.91
14,91,2023-04-13 12:00:00,30.545,11.57
14,91,2023-04-14 12:00:00,30.634999999999998,11.985
14,91,2023-04-15 12:00:00,30.7,12.9
14,92,2023-04-12 12:00:00,28.22,13.52
14,92,2023-04-13 12:00:00,28.685,13.135
14,92,2023-04-14 12:00:00,29.145,13.375
14,92,2023-04-15 12:00:00,29.365000000000002,14.325
14,93,2023-04-12 12:00:00,29.83,12.83
14,93,2023-04-13 12:00:00,29.674999999999997,12.155000000000001
14,93,2023-04-14 12:00:00,29.455,12.195
14,93,2023-04-15 12:00:00,29.425,13.155000000000001
14,94,2023-04-12 12:00:00,32.26,10.73
14,94,2023-04-13 12:00:00,31.79,10.685
14,94,2023-04-14 12:00:00,31.17,11.280000000000001
14,94,2023-04-15 12:00:00,31.185000000000002,11.98
14,95,2023-04-12 12:00:00,32.74,11.1
14,95,2023-04-13 12:00:00,32.125,10.620000000000001
14,95,2023-04-14 12:00:00,31.560000000000002,10.760000000000002
14,95,2023-04-15 12:00:00,31.835,11.035
14,96,2023-04-12 12:00:00,27.19,15.07
14,96,2023-04-13 12:00:00,28.205,14.785
14,96,2023-04-14 12:00:00,29.215,15.18
14,96,2023-04-15 12:00:00,29.405,16.009999999999998
14,97,2023-04-12 12:00:00,30.75,12.35
14,97,2023-04-13 12:00:00,30.509999999999998,12.055
14,97,2023-04-14 12:00:00,30.305,12.39
14,97,2023-04-15 12:00:00,30.619999999999997,13.129999999999999
14,98,2023-04-12 12:00:00,31.66,11.51
14,98,2023-04-13 12:00:00,31.075,11.129999999999999
14,98,2023-04-14 12:00:00,30.47,11.375
14,98,2023-04-15 12:00:00,30.6,12.15
14,99,2023-04-12 12:00:00,21.46,8.69
14,99,2023-04-13 12:00:00,21.265,8.3
14,99,2023-04-14 12:00:00,21.79,8.335
14,99,2023-04-15 12:00:00,23.08,9.184999999999999
14,100,2023-04-12 12:00:00,31.41,19.1
14,100,2023-04-13 12:00:00,30.915,19.085
14,100,2023-04-14 12:00:00,31.11,19.689999999999998
14,100,2023-04-15 12:00:00,32.38,20.64
14,101,2023-04-12 12:00:00,31.97,12.25
14,101,2023-04-13 12:00:00,31.475,11.66
14,101,2023-04-14 12:00:00,30.9,11.655000000000001
14,101,2023-04-15 12:00:00,30.95,12.504999999999999
14,102,2023-04-12 12:00:00,25.49,10.38
14,102,2023-04-13 12:00:00,25.18,9.99
14,102,2023-04-14 12:00:00,25.240000000000002,10.184999999999999
14,102,2023-04-15 12:00:00,26.105,10.995000000000001
14,103,2023-04-12 12:00:00,26.88,12.86
14,103,2023-04-13 12:00:00,26.6,12.78
14,103,2023-04-14 12:00:00,26.975,13.27
14,103,2023-04-15 12:00:00,28.1,14.55
14,104,2023-04-12 12:00:00,30.74,7.04
14,104,2023-04-13 12:00:00,30.284999999999997,7.095000000000001
14,104,2023-04-14 12:00:00,29.7,8.15
14,104,2023-04-15 12:00:00,29.925,9.14
14,105,2023-04-12 12:00:00,30.89,13.32
14,105,2023-04-13 12:00:00,31.060000000000002,12.629999999999999
14,105,2023-04-14 12:00:00,31.115000000000002,12.6
14,105,2023-04-15 12:00:00,31.005000000000003,13.45
14,106,2023-04-12 12:00:00,23.17,9.54
14,106,2023-04-13 12:00:00,22.94,9.015
14,106,2023-04-14 12:00:00,23.355,8.969999999999999
14,106,2023-04-15 12:00:00,24.425,9.665
14,107,2023-04-12 12:00:00,26.75,14.68
14,107,2023-04-13 12:00:00,27.945,14.32
14,107,2023-04-14 12:00:00,28.965,14.600000000000001
14,107,2023-04-15 12:00:00,28.990000000000002,15.504999999999999
14,108,2023-04-12 12:00:00,27.7,12.31
14,108,2023-04-13 12:00:00,27.16,12.175
14,108,2023-04-14 12:00:00,27.285,12.614999999999998
14,108,2023-04-15 12:00:00,28.365000000000002,13.899999999999999
14,109,2023-04-12 12:00:00,29.44,13.81
14,109,2023-04-13 12:00:00,29.59,13.39
14,109,2023-04-14 12:00:00,29.79,13.965
14,109,2023-04-15 12:00:00,29.95,14.945
14,110,2023-04-12 12:00:00,25.21,10.35
14,110,2023-04-13 12:00:00,24.835,10.125
14,110,2023-04-14 12:00:00,24.93,10.765
14,110,2023-04-15 12:00:00,25.92,11.620000000000001
14,111,2023-04-12 12:00:00,30.02,12.7
14,111,2023-04-13 12:00:00,29.735,12.1
14,111,2023-04-14 12:00:00,29.405,12.219999999999999
14,111,2023-04-15 12:00:00,29.490000000000002,13.03
14,112,2023-04-12 12:00:00,29.66,13.52
14,112,2023-04-13 12:00:00,29.765,13.425
14,112,2023-04-14 12:00:00,30.28,14.085
14,112,2023-04-15 12:00:00,30.995,15.475000000000001
14,113,2023-04-12 12:00:00,22.66,8.7
14,113,2023-04-13 12:00:00,22.33,8.61
14,113,2023-04-14 12:00:00,22.405,8.915
14,113,2023-04-15 12:00:00,23.25,9.75
14,114,2023-04-12 12:00:00,29.32,10.97
14,114,2023-04-13 12:00:00,29.2,10.66
14,114,2023-04-14 12:00:00,29.345,10.8
14,114,2023-04-15 12:00:00,30.025,11.105
14,115,2023-04-12 12:00:00,31.14,7.22
14,115,2023-04-13 12:00:00,30.4,7.16
14,115,2023-04-14 12:00:00,29.57,8.065
14,115,2023-04-15 12:00:00,29.945,9.239999999999998
14,116,2023-04-12 12:00:00,30.29,10.75
14,116,2023-04-13 12:00:00,30.66,10.42
14,116,2023-04-14 12:00:00,30.925,10.91
14,116,2023-04-15 12:00:00,30.845,12.08
14,117,2023-04-12 12:00:00,30.64,12.32
14,117,2023-04-13 12:00:00,30.23,11.82
14,117,2023-04-14 12:00:00,29.82,12.045
14,117,2023-04-15 12:00:00,30.005000000000003,12.825
14,118,2023-04-12 12:00:00,30.25,11.08
14,118,2023-04-13 12:00:00,29.845,10.67
14,118,2023-04-14 12:00:00,29.37,10.83
14,118,2023-04-15 12:00:00,29.48,11.815000000000001
14,119,2023-04-12 12:00:00,28.38,11.58
14,119,2023-04-13 12:00:00,28.299999999999997,11.26
14,119,2023-04-14 12:00:00,28.465,11.44
14,119,2023-04-15 12:00:00,29.02,12.135
14,120,2023-04-12 12:00:00,32.12,11.39
14,120,2023-04-13 12:00:00,31.689999999999998,10.955
14,120,2023-04-14 12:00:00,31.08,11.2
14,120,2023-04-15 12:00:00,30.96,11.850000000000001
14,121,2023-04-12 12:00:00,29.54,10.94
14,121,2023-04-13 12:00:00,28.655,10.625
14,121,2023-04-14 12:00:00,28.355,10.905000000000001
14,121,2023-04-15 12:00:00,29.345,12.094999999999999
14,122,2023-04-12 12:00:00,30.02,13.86
14,122,2023-04-13 12:00:00,29.72,13.69
14,122,2023-04-14 12:00:00,29.985,14.18
14,122,2023-04-15 12:00:00,31.200000000000003,15.66
14,123,2023-04-12 12:00:00,30.18,14.08
14,123,2023-04-13 12:00:00,30.494999999999997,13.379999999999999
14,123,2023-04-14 12:00:00,30.645,13.344999999999999
14,123,2023-04-15 12:00:00,30.560000000000002,14.149999999999999
14,124,2023-04-12 12:00:00,31.16,12.72
14,124,2023-04-13 12:00:00,31.08,11.955
14,124,2023-04-14 12:00:00,30.945,11.83
14,124,2023-04-15 12:00:00,30.9,12.8
14,125,2023-04-12 12:00:00,28.72,12.89
14,125,2023-04-13 12:00:00,28.619999999999997,12.355
14,125,2023-04-14 12:00:00,28.465,12.525
14,125,2023-04-15 12:00:00,28.415,13.395
15,1,2023-04-12 12:00:00,21.45,7.83
15,1,2023-04-13 12:00:00,21.299999999999997,7.625
15,1,2023-04-14 12:00:00,22.189999999999998,8.07
15,1,2023-04-15 12:00:00,23.439999999999998,9.280000000000001
15,2,2023-04-12 12:00:00,23.7,12.48
15,2,2023-04-13 12:00:00,24.42,12.55
15,2,2023-04-14 12:00:00,25.8,13.614999999999998
15,2,2023-04-15 12:00:00,26.880000000000003,14.745000000000001
15,3,2023-04-12 12:00:00,22.47,8.83
15,3,2023-04-13 12:00:00,22.66,8.65
15,3,2023-04-14 12:00:00,23.775,9.215
15,3,2023-04-15 12:00:00,24.84,10.275
15,4,2023-04-12 12:00:00,21.02,11.64
15,4,2023-04-13 12:00:00,20.545,11.575
15,4,2023-04-14 12:00:00,20.875,11.835
15,4,2023-04-15 12:00:00,22.3,12.57
15,5,2023-04-12 12:00:00,19.67,7.61
15,5,2023-04-13 12:00:00,19.240000000000002,7.42
15,5,2023-04-14 12:00:00,19.744999999999997,7.6
15,5,2023-04-15 12:00:00,21.185000000000002,8.465
15,6,2023-04-12 12:00:00,19.93,9.46
15,6,2023-04-13 12:00:00,20.25,9.365
15,6,2023-04-14 12:00:00,21.35,9.725
15,6,2023-04-15 12:00:00,22.78,10.49
15,7,2023-04-12 12:00:00,15.97,5.19
15,7,2023-04-13 12:00:00,15.4,5.075
15,7,2023-04-14 12:00:00,15.61,5.33
15,7,2023-04-15 12:00:00,17.05,6.23
15,8,2023-04-12 12:00:00,30.83,19.23
15,8,2023-04-13 12:00:00,30.845,18.835
15,8,2023-04-14 12:00:00,31.455,18.855
15,8,2023-04-15 12:00:00,32.525,19.634999999999998
15,9,2023-04-12 12:00:00,19.36,9.16
15,9,2023-04-13 12:00:00,19.17,9.265
15,9,2023-04-14 12:00:00,20.165,10.03
15,9,2023-04-15 12:00:00,21.955,10.925
15,10,2023-04-12 12:00:00,25.11,10.21
15,10,2023-04-13 12:00:00,25.705,9.935
15,10,2023-04-14 12:00:00,26.445,10.535
15,10,2023-04-15 12:00:00,26.845,11.49
15,11,2023-04-12 12:00:00,22.89,14.29
15,11,2023-04-13 12:00:00,23.605,14.93
15,11,2023-04-14 12:00:00,25.240000000000002,16.29
15,11,2023-04-15 12:00:00,26.47,17.035
15,12,2023-04-12 12:00:00,19.8,9.13
15,12,2023-04-13 12:00:00,20.115000000000002,8.99
15,12,2023-04-14 12:00:00,21.15,9.29
15,12,2023-04-15 12:00:00,22.5,10.035
15,13,2023-04-12 12:00:00,22.37,9.06
15,13,2023-04-13 12:00:00,22.975,9.025
15,13,2023-04-14 12:00:00,24.38,9.555
15,13,2023-04-15 12:00:00,25.205,10.565
15,14,2023-04-12 12:00:00,20.79,7.56
15,14,2023-04-13 12:00:00,20.355,7.39
15,14,2023-04-14 12:00:00,21.025,7.6899999999999995
15,14,2023-04-15 12:00:00,22.375,8.945
15,15,2023-04-12 12:00:00,20.42,10.02
15,15,2023-04-13 12:00:00,20.36,10.19
15,15,2023-04-14 12:00:00,21.175,11.059999999999999
15,15,2023-04-15 12:00:00,22.83,12.02
15,16,2023-04-12 12:00:00,23.29,10.98
15,16,2023-04-13 12:00:00,23.795,10.735
15,16,2023-04-14 12:00:00,24.865000000000002,11.440000000000001
15,16,2023-04-15 12:00:00,25.785,12.4
15,17,2023-04-12 12:00:00,19.59,9.41
15,17,2023-04-13 12:00:00,19.369999999999997,9.475
15,17,2023-04-14 12:00:00,20.295,10.215
15,17,2023-04-15 12:00:00,22.035,11.175
15,18,2023-04-12 12:00:00,19.18,8.32
15,18,2023-04-13 12:00:00,19.240000000000002,8.205
15,18,2023-04-14 12:00:00,20.145,8.530000000000001
15,18,2023-04-15 12:00:00,21.555,9.435
15,19,2023-04-12 12:00:00,19.59,8.93
15,19,2023-04-13 12:00:00,19.79,8.774999999999999
15,19,2023-04-14 12:00:00,20.79,9.09
15,19,2023-04-15 12:00:00,22.18,9.86
15,20,2023-04-12 12:00:00,24.3,11.9
15,20,2023-04-13 12:00:00,25.09,11.895
15,20,2023-04-14 12:00:00,26.6,12.67
15,20,2023-04-15 12:00:00,27.425,13.62
15,21,2023-04-12 12:00:00,22.51,10.89
15,21,2023-04-13 12:00:00,22.315,10.75
15,21,2023-04-14 12:00:00,22.985,11.024999999999999
15,21,2023-04-15 12:00:00,24.445,12.015
15,22,2023-04-12 12:00:00,16.74,6.59
15,22,2023-04-13 12:00:00,16.56,6.635
15,22,2023-04-14 12:00:00,17.67,7.285
15,22,2023-04-15 12:00:00,19.42,8.25
15,23,2023-04-12 12:00:00,23.63,10.25
15,23,2023-04-13 12:00:00,24.375,10.02
15,23,2023-04-14 12:00:00,25.585,10.54
15,23,2023-04-15 12:00:00,26.200000000000003,11.395
15,24,2023-04-12 12:00:00,23.37,10.8
15,24,2023-04-13 12:00:00,24.18,10.665
15,24,2023-04-14 12:00:00,25.6,11.235
15,24,2023-04-15 12:00:00,26.315,12.14
15,25,2023-04-12 12:00:00,16.23,6.16
15,25,2023-04-13 12:00:00,16.065,6.2
15,25,2023-04-14 12:00:00,17.28,6.85
15,25,2023-04-15 12:00:00,19.119999999999997,7.819999999999999
15,26,2023-04-12 12:00:00,19.54,6.08
15,26,2023-04-13 12:00:00,19.45,5.91
15,26,2023-04-14 12:00:00,20.415,6.295
15,26,2023-04-15 12:00:00,21.56,7.355
15,27,2023-04-12 12:00:00,17.37,2.56
15,27,2023-04-13 12:00:00,17.46,2.545
15,27,2023-04-14 12:00:00,18.22,3.115
15,27,2023-04-15 12:00:00,19.225,4.1850000000000005
15,28,2023-04-12 12:00:00,22.5,12.53
15,28,2023-04-13 12:00:00,23.35,12.875
15,28,2023-04-14 12:00:00,25.064999999999998,14.305
15,28,2023-04-15 12:00:00,26.555,15.575
15,29,2023-04-12 12:00:00,18.64,9.32
15,29,2023-04-13 12:00:00,18.990000000000002,9.425
15,29,2023-04-14 12:00:00,20.525,10.34
15,29,2023-04-15 12:00:00,22.29,11.440000000000001
15,30,2023-04-12 12:00:00,22.21,12.53
15,30,2023-04-13 12:00:00,23.07,12.955
15,30,2023-04-14 12:00:00,24.875,14.5
15,30,2023-04-15 12:00:00,26.505000000000003,15.785
15,31,2023-04-12 12:00:00,21.21,11.95
15,31,2023-04-13 12:00:00,21.645,12.165
15,31,2023-04-14 12:00:00,23.314999999999998,13.235
15,31,2023-04-15 12:00:00,25.060000000000002,14.379999999999999
15,32,2023-04-12 12:00:00,18.97,8.78
15,32,2023-04-13 12:00:00,18.82,8.565
15,32,2023-04-14 12:00:00,19.475,8.735
15,32,2023-04-15 12:00:00,20.995,9.594999999999999
15,33,2023-04-12 12:00:00,24.45,13.31
15,33,2023-04-13 12:00:00,25.235,13.48
15,33,2023-04-14 12:00:00,26.865000000000002,14.58
15,33,2023-04-15 12:00:00,27.915,15.645
15,34,2023-04-12 12:00:00,18.68,8.21
15,34,2023-04-13 12:00:00,18.48,8.375
15,34,2023-04-14 12:00:00,18.875,9.045
15,34,2023-04-15 12:00:00,19.985,9.675
15,35,2023-04-12 12:00:00,23.62,9.81
15,35,2023-04-13 12:00:00,24.310000000000002,9.64
15,35,2023-04-14 12:00:00,25.42,10.22
15,35,2023-04-15 12:00:00,26.064999999999998,11.065000000000001
15,36,2023-04-12 12:00:00,24.95,10.89
15,36,2023-04-13 12:00:00,25.665,10.575
15,36,2023-04-14 12:00:00,26.465,11.075
15,36,2023-04-15 12:00:00,26.775,12.04
15,37,2023-04-12 12:00:00,19.63,6.45
15,37,2023-04-13 12:00:00,19.64,6.365
15,37,2023-04-14 12:00:00,20.625,6.93
15,37,2023-04-15 12:00:00,21.755000000000003,8.0
15,38,2023-04-12 12:00:00,19.85,9.09
15,38,2023-04-13 12:00:00,19.865000000000002,8.795
15,38,2023-04-14 12:00:00,20.82,9.01
15,38,2023-04-15 12:00:00,22.18,9.975
15,39,2023-04-12 12:00:00,16.33,6.53
15,39,2023-04-13 12:00:00,16.405,6.6
15,39,2023-04-14 12:00:00,17.814999999999998,7.359999999999999
15,39,2023-04-15 12:00:00,19.67,8.355
15,40,2023-04-12 12:00:00,20.06,10.47
15,40,2023-04-13 12:00:00,19.905,10.510000000000002
15,40,2023-04-14 12:00:00,20.54,10.795
15,40,2023-04-15 12:00:00,21.89,11.425
15,41,2023-04-12 12:00:00,22.37,11.86
15,41,2023-04-13 12:00:00,22.275,11.58
15,41,2023-04-14 12:00:00,22.92,11.695
15,41,2023-04-15 12:00:00,24.32,12.530000000000001
15,42,2023-04-12 12:00:00,20.7,7.95
15,42,2023-04-13 12:00:00,20.240000000000002,7.785
15,42,2023-04-14 12:00:00,20.835,8.06
15,42,2023-04-15 12:00:00,22.185000000000002,9.1
15,43,2023-04-12 12:00:00,19.21,2.43
15,43,2023-04-13 12:00:00,19.325000000000003,2.56
15,43,2023-04-14 12:00:00,20.335,3.505
15,43,2023-04-15 12:00:00,21.455,4.9350000000000005
15,44,2023-04-12 12:00:00,24.46,11.55
15,44,2023-04-13 12:00:00,25.225,11.335
15,44,2023-04-14 12:00:00,26.31,11.79
15,44,2023-04-15 12:00:00,26.86,12.58
15,45,2023-04-12 12:00:00,21.75,7.74
15,45,2023-04-13 12:00:00,22.105,7.605
15,45,2023-04-14 12:00:00,23.27,8.204999999999998
15,45,2023-04-15 12:00:00,24.35,9.245000000000001
15,46,2023-04-12 12:00:00,17.46,6.45
15,46,2023-04-13 12:00:00,17.585,6.3149999999999995
15,46,2023-04-14 12:00:00,18.67,6.71
15,46,2023-04-15 12:00:00,19.78,7.635
15,47,2023-04-12 12:00:00,15.62,5.09
15,47,2023-04-13 12:00:00,15.309999999999999,4.859999999999999
15,47,2023-04-14 12:00:00,16.03,5.07
15,47,2023-04-15 12:00:00,17.235,5.96
15,48,2023-04-12 12:00:00,20.11,7.68
15,48,2023-04-13 12:00:00,19.67,7.5
15,48,2023-04-14 12:00:00,20.345,7.74
15,48,2023-04-15 12:00:00,21.71,8.865
15,49,2023-04-12 12:00:00,20.47,10.17
15,49,2023-04-13 12:00:00,20.994999999999997,10.129999999999999
15,49,2023-04-14 12:00:00,22.295,10.51
15,49,2023-04-15 12:00:00,23.755000000000003,11.24
15,50,2023-04-12 12:00:00,19.68,8.9
15,50,2023-04-13 12:00:00,19.845,8.995000000000001
15,50,2023-04-14 12:00:00,20.76,9.71
15,50,2023-04-15 12:00:00,22.020000000000003,10.66
15,51,2023-04-12 12:00:00,19.71,8.47
15,51,2023-04-13 12:00:00,19.565,8.225000000000001
15,51,2023-04-14 12:00:00,20.240000000000002,8.47
15,51,2023-04-15 12:00:00,21.549999999999997,9.3
15,52,2023-04-12 12:00:00,22.3,11.06
15,52,2023-04-13 12:00:00,22.675,11.22
15,52,2023-04-14 12:00:00,23.78,11.595
15,52,2023-04-15 12:00:00,25.060000000000002,12.2
