ides,idmun,time,tmax,tmin
20.0,370.0,2023-04-14 12:00:00,28.75,13.18
20.0,370.0,2023-04-15 12:00:00,30.31,14.255
20.0,371.0,2023-04-12 12:00:00,27.48,13.47
20.0,371.0,2023-04-13 12:00:00,27.685,13.83
20.0,371.0,2023-04-14 12:00:00,29.125,14.92
20.0,371.0,2023-04-15 12:00:00,30.71,16.02
20.0,372.0,2023-04-12 12:00:00,29.23,14.26
20.0,372.0,2023-04-13 12:00:00,29.205,14.705
20.0,372.0,2023-04-14 12:00:00,30.215,15.670000000000002
20.0,372.0,2023-04-15 12:00:00,31.57,16.72
20.0,373.0,2023-04-12 12:00:00,27.25,13.39
20.0,373.0,2023-04-13 12:00:00,28.025,13.825
20.0,373.0,2023-04-14 12:00:00,29.66,15.045
20.0,373.0,2023-04-15 12:00:00,30.74,15.875
20.0,374.0,2023-04-12 12:00:00,22.96,15.21
20.0,374.0,2023-04-13 12:00:00,26.345,16.005000000000006
20.0,374.0,2023-04-14 12:00:00,31.175,17.915
20.0,374.0,2023-04-15 12:00:00,32.715,18.355
20.0,375.0,2023-04-12 12:00:00,27.52,14.04
20.0,375.0,2023-04-13 12:00:00,27.235,14.63
20.0,375.0,2023-04-14 12:00:00,28.23,16.005
20.0,375.0,2023-04-15 12:00:00,29.44,16.47
20.0,376.0,2023-04-12 12:00:00,32.38,16.62
20.0,376.0,2023-04-13 12:00:00,32.230000000000004,16.759999999999998
20.0,376.0,2023-04-14 12:00:00,33.205,17.31
20.0,376.0,2023-04-15 12:00:00,34.9,18.43
20.0,377.0,2023-04-12 12:00:00,34.61,17.55
20.0,377.0,2023-04-13 12:00:00,34.370000000000005,17.785
20.0,377.0,2023-04-14 12:00:00,34.985,18.23
20.0,377.0,2023-04-15 12:00:00,36.105,18.89
20.0,378.0,2023-04-12 12:00:00,26.66,13.33
20.0,378.0,2023-04-13 12:00:00,26.68,13.81
20.0,378.0,2023-04-14 12:00:00,27.95,14.915
20.0,378.0,2023-04-15 12:00:00,29.7,15.825
20.0,379.0,2023-04-12 12:00:00,28.28,13.01
20.0,379.0,2023-04-13 12:00:00,28.235,13.47
20.0,379.0,2023-04-14 12:00:00,29.085,14.465
20.0,379.0,2023-04-15 12:00:00,30.345,15.545
20.0,380.0,2023-04-12 12:00:00,26.88,14.52
20.0,380.0,2023-04-13 12:00:00,27.07,15.095
20.0,380.0,2023-04-14 12:00:00,28.295,16.424999999999994
20.0,380.0,2023-04-15 12:00:00,29.25,16.904999999999998
20.0,381.0,2023-04-12 12:00:00,34.09,18.55
20.0,381.0,2023-04-13 12:00:00,34.295,18.38000000000001
20.0,381.0,2023-04-14 12:00:00,34.815,18.715
20.0,381.0,2023-04-15 12:00:00,35.725,19.765
20.0,382.0,2023-04-12 12:00:00,29.21,14.44
20.0,382.0,2023-04-13 12:00:00,29.24,14.77
20.0,382.0,2023-04-14 12:00:00,30.375,15.65
20.0,382.0,2023-04-15 12:00:00,31.88000000000001,16.634999999999998
20.0,383.0,2023-04-12 12:00:00,26.97,12.14
20.0,383.0,2023-04-13 12:00:00,27.255,12.225
20.0,383.0,2023-04-14 12:00:00,28.735,13.165
20.0,383.0,2023-04-15 12:00:00,30.325,14.235
20.0,384.0,2023-04-12 12:00:00,26.89,14.36
20.0,384.0,2023-04-13 12:00:00,27.37,14.695
20.0,384.0,2023-04-14 12:00:00,28.32,15.614999999999998
20.0,384.0,2023-04-15 12:00:00,29.405,16.564999999999998
20.0,385.0,2023-04-12 12:00:00,29.1,14.1
20.0,385.0,2023-04-13 12:00:00,28.200000000000006,14.7
20.0,385.0,2023-04-14 12:00:00,29.0,16.15
20.0,385.0,2023-04-15 12:00:00,30.8,16.699999999999996
20.0,386.0,2023-04-12 12:00:00,35.32,18.2
20.0,386.0,2023-04-13 12:00:00,35.08,18.4
20.0,386.0,2023-04-14 12:00:00,35.535,18.975
20.0,386.0,2023-04-15 12:00:00,36.52,19.655
20.0,387.0,2023-04-12 12:00:00,28.68,15.02
20.0,387.0,2023-04-13 12:00:00,28.615,15.48
20.0,387.0,2023-04-14 12:00:00,29.995,16.714999999999996
20.0,387.0,2023-04-15 12:00:00,31.6,17.424999999999994
20.0,388.0,2023-04-12 12:00:00,28.27,13.93
20.0,388.0,2023-04-13 12:00:00,27.75,14.41
20.0,388.0,2023-04-14 12:00:00,28.525,15.595
20.0,388.0,2023-04-15 12:00:00,30.085,16.310000000000002
20.0,389.0,2023-04-12 12:00:00,28.77,15.4
20.0,389.0,2023-04-13 12:00:00,28.705,15.81
20.0,389.0,2023-04-14 12:00:00,30.22,17.015
20.0,389.0,2023-04-15 12:00:00,31.81,17.689999999999994
20.0,390.0,2023-04-12 12:00:00,27.52,14.04
20.0,390.0,2023-04-13 12:00:00,27.235,14.63
20.0,390.0,2023-04-14 12:00:00,28.23,16.005
20.0,390.0,2023-04-15 12:00:00,29.44,16.47
20.0,391.0,2023-04-12 12:00:00,27.5,14.96
20.0,391.0,2023-04-13 12:00:00,27.905,15.44
20.0,391.0,2023-04-14 12:00:00,28.86,16.485
20.0,391.0,2023-04-15 12:00:00,29.945,17.409999999999997
20.0,392.0,2023-04-12 12:00:00,31.01,15.08
20.0,392.0,2023-04-13 12:00:00,30.805,15.52
20.0,392.0,2023-04-14 12:00:00,31.465,16.335
20.0,392.0,2023-04-15 12:00:00,32.629999999999995,17.315
20.0,393.0,2023-04-12 12:00:00,28.82,15.62
20.0,393.0,2023-04-13 12:00:00,28.87,16.044999999999998
20.0,393.0,2023-04-14 12:00:00,30.25,17.235
20.0,393.0,2023-04-15 12:00:00,31.63,17.89
20.0,394.0,2023-04-12 12:00:00,24.9,16.46
20.0,394.0,2023-04-13 12:00:00,28.61,17.44
20.0,394.0,2023-04-14 12:00:00,33.34,18.89
20.0,394.0,2023-04-15 12:00:00,34.480000000000004,18.815
20.0,395.0,2023-04-12 12:00:00,27.04,13.73
20.0,395.0,2023-04-13 12:00:00,27.995,14.16
20.0,395.0,2023-04-14 12:00:00,30.305,15.725
20.0,395.0,2023-04-15 12:00:00,32.02,16.32
20.0,396.0,2023-04-12 12:00:00,21.62,15.54
20.0,396.0,2023-04-13 12:00:00,24.985,16.28
20.0,396.0,2023-04-14 12:00:00,30.15,17.935000000000006
20.0,396.0,2023-04-15 12:00:00,32.02,18.395000000000003
20.0,397.0,2023-04-12 12:00:00,27.53,12.48
20.0,397.0,2023-04-13 12:00:00,27.655,12.815
20.0,397.0,2023-04-14 12:00:00,28.78,13.77
20.0,397.0,2023-04-15 12:00:00,30.115,14.83
20.0,398.0,2023-04-12 12:00:00,28.46,14.46
20.0,398.0,2023-04-13 12:00:00,28.33,14.835
20.0,398.0,2023-04-14 12:00:00,29.155,15.855
20.0,398.0,2023-04-15 12:00:00,30.67,16.814999999999998
20.0,399.0,2023-04-12 12:00:00,28.4,13.59
20.0,399.0,2023-04-13 12:00:00,27.695,14.14
20.0,399.0,2023-04-14 12:00:00,28.555,15.485
20.0,399.0,2023-04-15 12:00:00,30.055,16.05
20.0,400.0,2023-04-12 12:00:00,28.92,14.03
20.0,400.0,2023-04-13 12:00:00,29.595,14.114999999999998
20.0,400.0,2023-04-14 12:00:00,30.88,14.92
20.0,400.0,2023-04-15 12:00:00,31.865,15.94
20.0,401.0,2023-04-12 12:00:00,32.81,23.01
20.0,401.0,2023-04-13 12:00:00,32.415000000000006,23.235
20.0,401.0,2023-04-14 12:00:00,32.615,23.58
20.0,401.0,2023-04-15 12:00:00,33.095,23.835
20.0,402.0,2023-04-12 12:00:00,37.06,22.92
20.0,402.0,2023-04-13 12:00:00,36.89,22.65
20.0,402.0,2023-04-14 12:00:00,36.925,22.415
20.0,402.0,2023-04-15 12:00:00,37.22,22.37
20.0,403.0,2023-04-12 12:00:00,28.03,14.71
20.0,403.0,2023-04-13 12:00:00,27.805,15.22
20.0,403.0,2023-04-14 12:00:00,28.955,16.495
20.0,403.0,2023-04-15 12:00:00,30.345,17.020000000000003
20.0,404.0,2023-04-12 12:00:00,26.19,12.82
20.0,404.0,2023-04-13 12:00:00,26.355,12.515
20.0,404.0,2023-04-14 12:00:00,27.905,13.395
20.0,404.0,2023-04-15 12:00:00,29.8,14.49
20.0,405.0,2023-04-12 12:00:00,28.25,12.98
20.0,405.0,2023-04-13 12:00:00,28.195,13.01
20.0,405.0,2023-04-14 12:00:00,29.465,13.745
20.0,405.0,2023-04-15 12:00:00,31.31,14.745
20.0,406.0,2023-04-12 12:00:00,24.2,18.56
20.0,406.0,2023-04-13 12:00:00,26.58,19.485
20.0,406.0,2023-04-14 12:00:00,30.47,21.675
20.0,406.0,2023-04-15 12:00:00,32.90000000000001,21.775
20.0,407.0,2023-04-12 12:00:00,30.48,18.28
20.0,407.0,2023-04-13 12:00:00,32.28,19.235
20.0,407.0,2023-04-14 12:00:00,34.915,20.295
20.0,407.0,2023-04-15 12:00:00,36.045,20.32
20.0,408.0,2023-04-12 12:00:00,27.07,12.11
20.0,408.0,2023-04-13 12:00:00,27.315,12.3
20.0,408.0,2023-04-14 12:00:00,28.72,13.275
20.0,408.0,2023-04-15 12:00:00,30.2,14.305
20.0,409.0,2023-04-12 12:00:00,26.73,13.89
20.0,409.0,2023-04-13 12:00:00,26.725,14.535
20.0,409.0,2023-04-14 12:00:00,27.8,15.87
20.0,409.0,2023-04-15 12:00:00,28.675,16.28
20.0,410.0,2023-04-12 12:00:00,31.93,19.9
20.0,410.0,2023-04-13 12:00:00,32.265,20.32
20.0,410.0,2023-04-14 12:00:00,32.91,20.775
20.0,410.0,2023-04-15 12:00:00,33.325,20.915
20.0,411.0,2023-04-12 12:00:00,26.37,14.14
20.0,411.0,2023-04-13 12:00:00,26.71,14.805
20.0,411.0,2023-04-14 12:00:00,27.925,16.175
20.0,411.0,2023-04-15 12:00:00,28.685,16.545
20.0,412.0,2023-04-12 12:00:00,31.8,19.72
20.0,412.0,2023-04-13 12:00:00,33.915,21.24
20.0,412.0,2023-04-14 12:00:00,35.40000000000001,22.23
20.0,412.0,2023-04-15 12:00:00,34.47,21.735
20.0,413.0,2023-04-12 12:00:00,32.68,24.71
20.0,413.0,2023-04-13 12:00:00,32.72,24.685
20.0,413.0,2023-04-14 12:00:00,33.695,24.475
20.0,413.0,2023-04-15 12:00:00,34.790000000000006,24.55
20.0,414.0,2023-04-12 12:00:00,36.63,22.74
20.0,414.0,2023-04-13 12:00:00,36.395,22.55
20.0,414.0,2023-04-14 12:00:00,36.22,22.71
20.0,414.0,2023-04-15 12:00:00,36.38,22.76
20.0,415.0,2023-04-12 12:00:00,38.98,20.35
20.0,415.0,2023-04-13 12:00:00,38.56,20.26
20.0,415.0,2023-04-14 12:00:00,38.715,20.07
20.0,415.0,2023-04-15 12:00:00,39.47,20.235
20.0,416.0,2023-04-12 12:00:00,26.49,14.16
20.0,416.0,2023-04-13 12:00:00,27.59,14.715
20.0,416.0,2023-04-14 12:00:00,30.34,16.255
20.0,416.0,2023-04-15 12:00:00,32.17,16.685
20.0,417.0,2023-04-12 12:00:00,27.2,19.86
20.0,417.0,2023-04-13 12:00:00,30.19,20.53
20.0,417.0,2023-04-14 12:00:00,34.475,21.785
20.0,417.0,2023-04-15 12:00:00,37.035,21.965
20.0,418.0,2023-04-12 12:00:00,35.08,21.41
20.0,418.0,2023-04-13 12:00:00,36.03,22.135
20.0,418.0,2023-04-14 12:00:00,36.845,22.54
20.0,418.0,2023-04-15 12:00:00,36.365,22.155
20.0,419.0,2023-04-12 12:00:00,20.59,11.8
20.0,419.0,2023-04-13 12:00:00,21.705,12.46
20.0,419.0,2023-04-14 12:00:00,24.445,13.55
20.0,419.0,2023-04-15 12:00:00,26.165,13.51
20.0,420.0,2023-04-12 12:00:00,25.68,12.21
20.0,420.0,2023-04-13 12:00:00,25.995,12.715
20.0,420.0,2023-04-14 12:00:00,27.425,13.665
20.0,420.0,2023-04-15 12:00:00,29.035,14.71
20.0,421.0,2023-04-12 12:00:00,37.08,23.29
20.0,421.0,2023-04-13 12:00:00,37.3,24.02
20.0,421.0,2023-04-14 12:00:00,36.265,24.25
20.0,421.0,2023-04-15 12:00:00,34.55,23.945
20.0,422.0,2023-04-12 12:00:00,25.81,12.95
20.0,422.0,2023-04-13 12:00:00,26.07,12.85
20.0,422.0,2023-04-14 12:00:00,27.815,13.715
20.0,422.0,2023-04-15 12:00:00,29.575000000000006,14.555
20.0,423.0,2023-04-12 12:00:00,26.87,12.26
20.0,423.0,2023-04-13 12:00:00,27.105,12.25
20.0,423.0,2023-04-14 12:00:00,28.61,13.125
20.0,423.0,2023-04-15 12:00:00,30.345,14.205
20.0,424.0,2023-04-12 12:00:00,27.1,16.32
20.0,424.0,2023-04-13 12:00:00,27.565,16.759999999999998
20.0,424.0,2023-04-14 12:00:00,28.71,17.735
20.0,424.0,2023-04-15 12:00:00,29.84,18.51
20.0,425.0,2023-04-12 12:00:00,22.44,13.43
20.0,425.0,2023-04-13 12:00:00,25.93,13.975
20.0,425.0,2023-04-14 12:00:00,30.520000000000003,15.41
20.0,425.0,2023-04-15 12:00:00,31.56,15.89
20.0,426.0,2023-04-12 12:00:00,27.5,12.27
20.0,426.0,2023-04-13 12:00:00,27.2,12.575
20.0,426.0,2023-04-14 12:00:00,28.3,13.485
20.0,426.0,2023-04-15 12:00:00,29.755,14.37
20.0,427.0,2023-04-12 12:00:00,33.33,20.38
20.0,427.0,2023-04-13 12:00:00,35.375,22.43
20.0,427.0,2023-04-14 12:00:00,36.185,24.06
20.0,427.0,2023-04-15 12:00:00,34.78,23.175
20.0,428.0,2023-04-12 12:00:00,27.14,16.39
20.0,428.0,2023-04-13 12:00:00,27.915,16.96
20.0,428.0,2023-04-14 12:00:00,29.195,17.965
20.0,428.0,2023-04-15 12:00:00,30.03,18.35
20.0,429.0,2023-04-12 12:00:00,29.66,14.19
20.0,429.0,2023-04-13 12:00:00,29.415,14.535
20.0,429.0,2023-04-14 12:00:00,30.025,15.35
20.0,429.0,2023-04-15 12:00:00,31.17,16.54
20.0,430.0,2023-04-12 12:00:00,28.33,13.29
20.0,430.0,2023-04-13 12:00:00,28.46,13.325
20.0,430.0,2023-04-14 12:00:00,29.865,14.2
20.0,430.0,2023-04-15 12:00:00,31.33,15.355
20.0,431.0,2023-04-12 12:00:00,26.74,14.73
20.0,431.0,2023-04-13 12:00:00,28.88,15.33
20.0,431.0,2023-04-14 12:00:00,32.545,17.07
20.0,431.0,2023-04-15 12:00:00,34.364999999999995,17.65
20.0,432.0,2023-04-12 12:00:00,20.96,14.98
20.0,432.0,2023-04-13 12:00:00,23.695,16.03
20.0,432.0,2023-04-14 12:00:00,28.03,17.54
20.0,432.0,2023-04-15 12:00:00,29.825,17.025
20.0,433.0,2023-04-12 12:00:00,33.36,18.16
20.0,433.0,2023-04-13 12:00:00,33.5,18.42
20.0,433.0,2023-04-14 12:00:00,34.260000000000005,18.965
20.0,433.0,2023-04-15 12:00:00,35.08,19.84
20.0,434.0,2023-04-12 12:00:00,23.42,14.88
20.0,434.0,2023-04-13 12:00:00,27.0,15.635000000000002
20.0,434.0,2023-04-14 12:00:00,31.805,17.490000000000002
20.0,434.0,2023-04-15 12:00:00,33.19,17.994999999999994
20.0,435.0,2023-04-12 12:00:00,23.95,15.09
20.0,435.0,2023-04-13 12:00:00,26.86,15.915
20.0,435.0,2023-04-14 12:00:00,30.275,17.165
20.0,435.0,2023-04-15 12:00:00,31.08,17.025
20.0,436.0,2023-04-12 12:00:00,27.63,14.14
20.0,436.0,2023-04-13 12:00:00,28.605,14.765
20.0,436.0,2023-04-14 12:00:00,31.08,16.535
20.0,436.0,2023-04-15 12:00:00,32.9,17.03
20.0,437.0,2023-04-12 12:00:00,21.58,14.59
20.0,437.0,2023-04-13 12:00:00,24.26,15.37
20.0,437.0,2023-04-14 12:00:00,28.12,16.54
20.0,437.0,2023-04-15 12:00:00,29.535,16.41
20.0,438.0,2023-04-12 12:00:00,21.71,14.26
20.0,438.0,2023-04-13 12:00:00,25.285,14.945
20.0,438.0,2023-04-14 12:00:00,30.22,16.465
20.0,438.0,2023-04-15 12:00:00,31.61,16.955
20.0,439.0,2023-04-12 12:00:00,33.67,23.72
20.0,439.0,2023-04-13 12:00:00,33.33,23.815
20.0,439.0,2023-04-14 12:00:00,33.56,23.885
20.0,439.0,2023-04-15 12:00:00,33.97,24.065
20.0,440.0,2023-04-12 12:00:00,32.97,19.62
20.0,440.0,2023-04-13 12:00:00,34.455,20.565
20.0,440.0,2023-04-14 12:00:00,36.39,21.315
20.0,440.0,2023-04-15 12:00:00,36.565,20.86
20.0,441.0,2023-04-12 12:00:00,35.55,25.48
20.0,441.0,2023-04-13 12:00:00,35.03,26.89
20.0,441.0,2023-04-14 12:00:00,33.01,28.045
20.0,441.0,2023-04-15 12:00:00,31.145000000000003,27.455
20.0,442.0,2023-04-12 12:00:00,20.9,13.2
20.0,442.0,2023-04-13 12:00:00,23.5,13.85
20.0,442.0,2023-04-14 12:00:00,27.5,14.95
20.0,442.0,2023-04-15 12:00:00,28.7,14.5
20.0,443.0,2023-04-12 12:00:00,22.27,12.82
20.0,443.0,2023-04-13 12:00:00,23.32,13.365
20.0,443.0,2023-04-14 12:00:00,25.575000000000006,14.395
20.0,443.0,2023-04-15 12:00:00,26.72,14.45
20.0,444.0,2023-04-12 12:00:00,29.25,14.68
20.0,444.0,2023-04-13 12:00:00,29.37,15.04
20.0,444.0,2023-04-14 12:00:00,30.68,15.915
20.0,444.0,2023-04-15 12:00:00,32.205,16.845
20.0,445.0,2023-04-12 12:00:00,27.49,13.23
20.0,445.0,2023-04-13 12:00:00,27.72,13.495
20.0,445.0,2023-04-14 12:00:00,29.195,14.52
20.0,445.0,2023-04-15 12:00:00,30.78,15.605
20.0,446.0,2023-04-12 12:00:00,30.84,14.66
20.0,446.0,2023-04-13 12:00:00,30.53,15.195
20.0,446.0,2023-04-14 12:00:00,30.995,16.060000000000002
20.0,446.0,2023-04-15 12:00:00,32.025,17.11
20.0,447.0,2023-04-12 12:00:00,38.12,19.31
20.0,447.0,2023-04-13 12:00:00,37.8,19.29
20.0,447.0,2023-04-14 12:00:00,38.06999999999999,19.205
20.0,447.0,2023-04-15 12:00:00,38.76,19.555
20.0,448.0,2023-04-12 12:00:00,31.88,15.87
20.0,448.0,2023-04-13 12:00:00,31.695,16.19
20.0,448.0,2023-04-14 12:00:00,32.355000000000004,16.955
20.0,448.0,2023-04-15 12:00:00,33.620000000000005,17.875
20.0,449.0,2023-04-12 12:00:00,29.88,16.99
20.0,449.0,2023-04-13 12:00:00,29.14,17.384999999999998
20.0,449.0,2023-04-14 12:00:00,29.615,18.43
20.0,449.0,2023-04-15 12:00:00,31.35,18.82
20.0,450.0,2023-04-12 12:00:00,34.15,17.42
20.0,450.0,2023-04-13 12:00:00,34.035,17.665
20.0,450.0,2023-04-14 12:00:00,34.74,18.285
20.0,450.0,2023-04-15 12:00:00,35.835,18.955
20.0,451.0,2023-04-12 12:00:00,26.48,13.55
20.0,451.0,2023-04-13 12:00:00,27.225,13.825
20.0,451.0,2023-04-14 12:00:00,29.405,15.159999999999998
20.0,451.0,2023-04-15 12:00:00,31.14,15.785
20.0,452.0,2023-04-12 12:00:00,28.67,15.45
20.0,452.0,2023-04-13 12:00:00,28.61,15.89
20.0,452.0,2023-04-14 12:00:00,30.085,17.119999999999994
20.0,452.0,2023-04-15 12:00:00,31.635,17.775
20.0,453.0,2023-04-12 12:00:00,33.95,25.76
20.0,453.0,2023-04-13 12:00:00,32.985,25.785
20.0,453.0,2023-04-14 12:00:00,32.05500000000001,25.545
20.0,453.0,2023-04-15 12:00:00,31.81,25.375
20.0,454.0,2023-04-12 12:00:00,23.34,15.72
20.0,454.0,2023-04-13 12:00:00,26.73,16.6
20.0,454.0,2023-04-14 12:00:00,31.105000000000004,17.93
20.0,454.0,2023-04-15 12:00:00,32.335,17.839999999999996
20.0,455.0,2023-04-12 12:00:00,32.74,18.13
20.0,455.0,2023-04-13 12:00:00,33.345,18.15
20.0,455.0,2023-04-14 12:00:00,34.245000000000005,18.735
20.0,455.0,2023-04-15 12:00:00,35.065,19.775
20.0,456.0,2023-04-12 12:00:00,31.0,15.3
20.0,456.0,2023-04-13 12:00:00,31.65,15.25
20.0,456.0,2023-04-14 12:00:00,32.8,15.8
20.0,456.0,2023-04-15 12:00:00,33.8,16.75
20.0,457.0,2023-04-12 12:00:00,22.26,16.09
20.0,457.0,2023-04-13 12:00:00,24.78,17.355
20.0,457.0,2023-04-14 12:00:00,28.99,19.15
20.0,457.0,2023-04-15 12:00:00,31.085,18.68
20.0,458.0,2023-04-12 12:00:00,21.07,15.13
20.0,458.0,2023-04-13 12:00:00,23.2,16.205000000000002
20.0,458.0,2023-04-14 12:00:00,27.495,17.905
20.0,458.0,2023-04-15 12:00:00,29.73,17.935000000000006
20.0,459.0,2023-04-12 12:00:00,29.36,14.93
20.0,459.0,2023-04-13 12:00:00,30.01,15.63
20.0,459.0,2023-04-14 12:00:00,31.165,16.994999999999994
20.0,459.0,2023-04-15 12:00:00,32.11,17.95
20.0,460.0,2023-04-12 12:00:00,24.09,17.47
20.0,460.0,2023-04-13 12:00:00,27.04,18.42
20.0,460.0,2023-04-14 12:00:00,31.595,19.875
20.0,460.0,2023-04-15 12:00:00,33.765,19.995
20.0,461.0,2023-04-12 12:00:00,30.25,15.2
20.0,461.0,2023-04-13 12:00:00,30.32,15.455
20.0,461.0,2023-04-14 12:00:00,31.565,16.04
20.0,461.0,2023-04-15 12:00:00,33.13,17.11
20.0,462.0,2023-04-12 12:00:00,29.53,14.22
20.0,462.0,2023-04-13 12:00:00,30.09,14.195
20.0,462.0,2023-04-14 12:00:00,31.32,14.84
20.0,462.0,2023-04-15 12:00:00,32.474999999999994,15.829999999999998
20.0,463.0,2023-04-12 12:00:00,27.05,13.21
20.0,463.0,2023-04-13 12:00:00,27.805,13.445
20.0,463.0,2023-04-14 12:00:00,29.82,14.83
20.0,463.0,2023-04-15 12:00:00,31.145,15.61
20.0,464.0,2023-04-12 12:00:00,26.43,13.41
20.0,464.0,2023-04-13 12:00:00,27.34,13.61
20.0,464.0,2023-04-14 12:00:00,29.205,14.615
20.0,464.0,2023-04-15 12:00:00,30.34,15.35
20.0,465.0,2023-04-12 12:00:00,28.06,17.98
20.0,465.0,2023-04-13 12:00:00,31.425,19.115
20.0,465.0,2023-04-14 12:00:00,35.36499999999999,20.245
20.0,465.0,2023-04-15 12:00:00,35.95,19.705
20.0,466.0,2023-04-12 12:00:00,37.08,18.98
20.0,466.0,2023-04-13 12:00:00,36.68,19.07
20.0,466.0,2023-04-14 12:00:00,36.91,19.34
20.0,466.0,2023-04-15 12:00:00,37.785,19.775
20.0,467.0,2023-04-12 12:00:00,36.37,22.56
20.0,467.0,2023-04-13 12:00:00,36.235,22.46
20.0,467.0,2023-04-14 12:00:00,36.25,22.775
20.0,467.0,2023-04-15 12:00:00,36.49500000000001,22.86
20.0,468.0,2023-04-12 12:00:00,26.25,19.06
20.0,468.0,2023-04-13 12:00:00,29.17,19.89
20.0,468.0,2023-04-14 12:00:00,33.725,21.265
20.0,468.0,2023-04-15 12:00:00,36.24,21.51
20.0,469.0,2023-04-12 12:00:00,31.82,15.35
20.0,469.0,2023-04-13 12:00:00,31.715,15.69
20.0,469.0,2023-04-14 12:00:00,32.46,16.325000000000006
20.0,469.0,2023-04-15 12:00:00,33.575,17.32
20.0,470.0,2023-04-12 12:00:00,30.52,18.75
20.0,470.0,2023-04-13 12:00:00,32.935,20.03
20.0,470.0,2023-04-14 12:00:00,35.675,21.105
20.0,470.0,2023-04-15 12:00:00,35.845,20.45
20.0,471.0,2023-04-12 12:00:00,20.85,14.27
20.0,471.0,2023-04-13 12:00:00,23.4,15.24
20.0,471.0,2023-04-14 12:00:00,27.57,16.68
20.0,471.0,2023-04-15 12:00:00,29.245,16.205
20.0,472.0,2023-04-12 12:00:00,34.77,21.62
20.0,472.0,2023-04-13 12:00:00,36.09,22.915
20.0,472.0,2023-04-14 12:00:00,36.055,23.71
20.0,472.0,2023-04-15 12:00:00,34.32,23.315
20.0,473.0,2023-04-12 12:00:00,21.6,13.39
20.0,473.0,2023-04-13 12:00:00,23.5,13.95
20.0,473.0,2023-04-14 12:00:00,26.675,14.98
20.0,473.0,2023-04-15 12:00:00,27.715,14.945
20.0,474.0,2023-04-12 12:00:00,39.87,22.53
20.0,474.0,2023-04-13 12:00:00,39.615,22.24
20.0,474.0,2023-04-14 12:00:00,39.615,21.905
20.0,474.0,2023-04-15 12:00:00,39.875,21.81
20.0,475.0,2023-04-12 12:00:00,27.36,15.87
20.0,475.0,2023-04-13 12:00:00,28.255,16.49
20.0,475.0,2023-04-14 12:00:00,29.945,17.72
20.0,475.0,2023-04-15 12:00:00,30.8,17.975
20.0,476.0,2023-04-12 12:00:00,29.48,14.56
20.0,476.0,2023-04-13 12:00:00,30.185,14.945
20.0,476.0,2023-04-14 12:00:00,31.415,15.989999999999998
20.0,476.0,2023-04-15 12:00:00,32.410000000000004,16.994999999999994
20.0,477.0,2023-04-12 12:00:00,32.03,16.04
20.0,477.0,2023-04-13 12:00:00,32.155,16.384999999999998
20.0,477.0,2023-04-14 12:00:00,33.045,17.15
20.0,477.0,2023-04-15 12:00:00,34.07,18.215
20.0,478.0,2023-04-12 12:00:00,26.2,13.1
20.0,478.0,2023-04-13 12:00:00,27.29,13.525
20.0,478.0,2023-04-14 12:00:00,29.54,14.98
20.0,478.0,2023-04-15 12:00:00,30.24,15.510000000000002
20.0,479.0,2023-04-12 12:00:00,26.83,12.66
20.0,479.0,2023-04-13 12:00:00,27.03,12.455
20.0,479.0,2023-04-14 12:00:00,28.57,13.22
20.0,479.0,2023-04-15 12:00:00,30.345,14.29
20.0,480.0,2023-04-12 12:00:00,27.45,12.19
20.0,480.0,2023-04-13 12:00:00,27.495,12.455
20.0,480.0,2023-04-14 12:00:00,28.59,13.355
20.0,480.0,2023-04-15 12:00:00,29.985,14.365
20.0,481.0,2023-04-12 12:00:00,29.62,13.88
20.0,481.0,2023-04-13 12:00:00,29.335,14.44
20.0,481.0,2023-04-14 12:00:00,29.855,15.42
20.0,481.0,2023-04-15 12:00:00,30.92,16.545
20.0,482.0,2023-04-12 12:00:00,36.36,22.74
20.0,482.0,2023-04-13 12:00:00,35.95,22.49
20.0,482.0,2023-04-14 12:00:00,35.67,22.425
20.0,482.0,2023-04-15 12:00:00,35.98,22.425
20.0,483.0,2023-04-12 12:00:00,27.61,12.57
20.0,483.0,2023-04-13 12:00:00,27.265,12.88
20.0,483.0,2023-04-14 12:00:00,28.36,14.11
20.0,483.0,2023-04-15 12:00:00,29.435,14.84
20.0,484.0,2023-04-12 12:00:00,33.93,18.33
20.0,484.0,2023-04-13 12:00:00,33.980000000000004,18.265
20.0,484.0,2023-04-14 12:00:00,34.65000000000001,18.68
20.0,484.0,2023-04-15 12:00:00,35.85500000000001,19.765
20.0,485.0,2023-04-12 12:00:00,34.08,23.6
20.0,485.0,2023-04-13 12:00:00,33.815,23.425
20.0,485.0,2023-04-14 12:00:00,33.62,23.42
20.0,485.0,2023-04-15 12:00:00,33.629999999999995,23.8
20.0,486.0,2023-04-12 12:00:00,26.97,12.77
20.0,486.0,2023-04-13 12:00:00,27.015,12.65
20.0,486.0,2023-04-14 12:00:00,28.425,13.38
20.0,486.0,2023-04-15 12:00:00,30.215,14.37
20.0,487.0,2023-04-12 12:00:00,28.02,12.63
20.0,487.0,2023-04-13 12:00:00,28.05,12.865
20.0,487.0,2023-04-14 12:00:00,29.42,14.19
20.0,487.0,2023-04-15 12:00:00,30.4,15.045
20.0,488.0,2023-04-12 12:00:00,26.2,13.25
20.0,488.0,2023-04-13 12:00:00,26.935,13.345
